ARMA_MAT_TXT_FN008
8 8
   1.000000000000e+00  -9.714451465470e-17   3.383114252279e-02   4.614364446098e-16   1.715682175323e-16  -1.131907068075e-16  -6.938893903907e-17   1.951407895645e-02
  -8.586881206085e-17   1.000000000000e+00   1.647504184898e-01  -5.273559366969e-16   6.636401497784e-16  -1.595945597899e-16   2.220446049250e-16   1.363454088117e-01
   3.383114252279e-02   1.647504184898e-01   1.000000000000e+00   1.387389053781e-01   1.164868370682e-03  -4.342392105164e-01  -2.002873963450e-01  -2.220446049250e-16
   4.748805515487e-16  -5.481726184087e-16   1.387389053781e-01   1.000000000000e+00   1.572228675376e-16   1.613292832658e-16   0.000000000000e+00  -5.300221687417e-02
   1.715226895113e-16   6.634504143982e-16   1.164868370682e-03   1.560946196518e-16   1.000000000000e+00  -3.392337307600e-16   1.816038638913e-16   4.439440653780e-03
  -1.169583093569e-16  -1.526556658860e-16  -4.342392105164e-01   1.600282406589e-16  -3.454945747897e-16   1.000000000000e+00   2.636779683485e-16  -6.932226469871e-02
  -6.028164079019e-17   1.942890293094e-16  -2.002873963450e-01  -2.775557561563e-17   1.813328133482e-16   2.454633718507e-16   1.000000000000e+00  -1.089795469863e-01
   1.951407895645e-02   1.363454088117e-01  -2.775557561563e-16  -5.300221687417e-02   4.439440653780e-03  -6.932226469871e-02  -1.089795469863e-01   1.000000000000e+00
