ARMA_MAT_TXT_FN008
8 2
  -2.350801061227e+00  -2.350801061227e+00
  -2.905860408798e-01  -2.905860408798e-01
  -6.182667701931e-01  -6.182667701931e-01
   8.369922187561e-02   8.369922187561e-02
   1.618826273263e-01   1.618826273263e-01
   1.880126081856e-01   1.880126081856e-01
   5.703331846979e-01   5.703331846979e-01
   6.890391237687e-01   6.890391237687e-01
